Probe Set ID	Percentile
206877_at	98.0544
206878_at	-57.064
206879_s_at	-74.0323
206880_at	62.6276
206881_s_at	81.4123
206882_at	-94.3445
206883_x_at	61.334
206884_s_at	-46.7096
206885_x_at	-56.5083
206886_x_at	-63.6779
206887_at	-89.3171
206888_s_at	-95.0009
206889_at	81.3415
206890_at	38.1448
206891_at	-90.1046
206892_at	39.2379
206893_at	-61.4271
206894_at	62.1502
206895_at	-50.4192
206896_s_at	67.448
206897_at	-82.9058
206898_at	-57.4133
206899_at	-44.6704
206900_x_at	-37.1948
206901_at	51.4249
206902_s_at	-43.3791
206903_at	64.0926
206904_at	28.1331
206905_s_at	-97.6154
206906_at	32.0532
206907_at	-45.0165
206908_s_at	29.3549
206909_at	-61.0239
206910_x_at	-12.261
206911_at	99.112
206912_at	-56.5284
206913_at	-79.956
206914_at	-86.1664
206915_at	-64.0614
206916_x_at	-60.7534
206917_at	92.6774
206918_s_at	54.4821
206919_at	-23.285
206920_s_at	43.1885
206921_at	65.5102
206922_at	52.3622
206923_at	-57.7198
206924_at	-56.348
206925_at	97.6049
206926_s_at	2.02151
206927_s_at	-56.7995
206928_at	-34.2082
206929_s_at	-84.3307
206930_at	-42.684
206931_at	-35.2411
206932_at	-27.324
206933_s_at	52.1453
206934_at	89.8201
206935_at	-91.3705
206936_x_at	-44.4243
206937_at	-51.7045
206938_at	-81.3435
206939_at	-48.5416
206940_s_at	-30.3307
206941_x_at	-58.3421
206942_s_at	-33.8362
206943_at	59.8369
206944_at	21.3616
206945_at	-42.4316
206946_at	35.7326
206947_at	-68.4253
206948_at	10.4406
206949_s_at	-3.63156
206950_at	-80.5636
206951_at	-88.2137
206952_at	-41.7787
206953_s_at	-37.2467
206954_at	-61.1693
206955_at	-56.0824
206956_at	47.1572
206957_at	-71.7573
206958_s_at	-31.0066
206959_s_at	-36.2147
206960_at	-64.7851
206961_s_at	-98.6176
206962_x_at	-74.1979
206963_s_at	-76.0321
206964_at	-91.2746
206965_at	-86.3121
206966_s_at	2.59269
206967_at	29.5398
206968_s_at	29.9535
206969_at	-50.6072
206970_at	-87.8671
206971_at	-91.1775
206972_s_at	-97.8282
206973_at	-59.4439
206974_at	-92.6137
206975_at	-74.8325
206976_s_at	-3.40061
206977_at	-92.6541
206978_at	-99.8805
206979_at	-66.1943
206980_s_at	65.2491
206981_at	-72.8646
206982_at	-82.4368
206983_at	-87.7418
206984_s_at	-66.7449
206985_at	-71.6897
206986_at	74.4498
206987_x_at	-66.627
206988_at	-52.2601
206989_s_at	90.6263
206990_at	40.0654
206991_s_at	-68.8805
206992_s_at	-18.0318
206993_at	-6.53543
206994_at	-46.9061
206995_x_at	75.8068
206996_x_at	-41.6628
206997_s_at	33.2755
206998_x_at	-84.7427
206999_at	-57.5384
207000_s_at	-42.7154
207001_x_at	91.9638
207002_s_at	79.2394
207003_at	-80.4478
207004_at	44.8085
207005_s_at	28.4891
207006_s_at	-55.973
207007_at	-65.1305
207008_at	94.8052
207009_at	-47.507
207010_at	-48.0584
207011_s_at	-56.6283
207012_at	-35.6644
207013_s_at	-87.9231
207014_at	-41.4634
207015_s_at	-99.0152
207016_s_at	-43.5324
207017_at	-72.8834
207018_s_at	-46.4194
207019_s_at	40.0257
207020_at	-42.1778
207021_at	-71.0536
207022_s_at	-45.6866
207023_x_at	-5.39763
207024_at	37.0227
207025_at	64.2001
207026_s_at	-84.2866
207027_at	-85.8642
207028_at	32.0415
207029_at	-63.7365
207030_s_at	-25.1763
207031_at	-68.3008
207032_s_at	-52.9208
207033_at	-70.2209
207034_s_at	-44.4058
207035_at	-85.7872
207036_x_at	52.5054
207037_at	-39.0842
207038_at	74.7799
207039_at	-17.3428
207040_s_at	-7.29322
207041_at	-82.4666
207042_at	23.9111
207043_s_at	-82.6137
207044_at	-55.591
207045_at	-38.7892
207046_at	28.2598
207047_s_at	-59.6528
207048_at	53.004
207049_at	-63.0859
207050_at	-72.9417
207051_at	-47.6875
207052_at	-50.4985
207053_at	-98.7019
207054_at	-59.5216
207055_at	18.821
207056_s_at	-79.4131
207057_at	-48.5505
207058_s_at	-90.1924
207059_at	-76.0219
207060_at	-52.9526
207061_at	91.2207
207062_at	-33.3978
207063_at	-57.7259
207064_s_at	98.2528
207065_at	-52.8832
207066_at	-75.5231
207067_s_at	39.2343
207068_at	-28.5506
207069_s_at	-34.8177
207070_at	53.6289
207071_s_at	-3.58388
207072_at	91.0518
207073_at	-96.9166
207074_s_at	-61.8851
207075_at	43.2944
207076_s_at	-15.3099
207077_at	-91.1659
207078_at	7.28706
207079_s_at	44.3498
207080_s_at	-75.9686
207081_s_at	16.7217
207082_at	-70.5833
207083_s_at	25.5994
207084_at	-76.5611
207085_x_at	94.3883
207086_x_at	-70.918
207087_x_at	-67.8588
207088_s_at	3.02301
207089_at	-72.8326
207090_x_at	-8.47794
207091_at	-59.8308
207092_at	-73.3432
207093_s_at	-98.8379
207094_at	94.5878
207095_at	-79.6152
207096_at	-46.4806
207097_s_at	-69.1599
207098_s_at	31.8219
207099_s_at	-46.8068
207100_s_at	55.5437
207101_at	70.3929
207102_at	-56.315
207103_at	-51.2751
207104_x_at	91.6068
207105_s_at	21.1372
207106_s_at	34.1097
207107_at	-75.9967
207108_s_at	96.9274
207109_at	-72.9532
207110_at	-77.6441
207111_at	81.3797
207112_s_at	45.8437
207113_s_at	6.1293
207114_at	-69.5602
207115_x_at	55.4435
207116_s_at	-57.938
207117_at	79.4417
207118_s_at	-97.1526
207119_at	-28.7851
207120_at	-42.095
207121_s_at	-7.14778
207122_x_at	77.7003
207123_s_at	70.0125
207124_s_at	-21.4665
207125_at	-75.7214
207126_x_at	-49.6923
207127_s_at	61.5196
207128_s_at	-16.0569
207129_at	-58.9959
207130_at	-81.4676
207131_x_at	-95.9284
207132_x_at	7.30575
207133_x_at	83.1275
207134_x_at	-66.9411
207135_at	-85.1139
207136_at	61.2104
207137_at	66.3138
207138_at	3.72795
207139_at	-84.4174
207140_at	13.6126
207141_s_at	-54.1829
207142_at	-44.7478
207143_at	-27.7172
207144_s_at	-63.4588
207145_at	-49.8598
207146_at	48.3759
207147_at	-46.9109
207148_x_at	-49.8124
207149_at	-55.1526
207150_at	43.3317
207151_at	-97.2691
207152_at	-50.1056
207153_s_at	-9.80904
207154_at	28.9754
207155_at	-56.7379
207156_at	-60.0599
207157_s_at	63.708
207158_at	-70.5382
207159_x_at	64.0342
207160_at	-58.3259
207161_at	-67.5625
207162_s_at	72.406
207163_s_at	89.3546
207164_s_at	88.2225
207165_at	-9.83454
207166_at	-76.6236
207167_at	71.6821
207168_s_at	20.6581
207169_x_at	-24.5079
207170_s_at	-10.01
207172_s_at	-37.6596
207173_x_at	-25.257
207174_at	-53.1906
207175_at	-52.7835
207176_s_at	-49.5062
207177_at	-25.102
207178_s_at	-45.6172
207179_at	67.8532
207180_s_at	81.5539
207181_s_at	-20.1518
207182_at	-59.4531
207183_at	-66.6181
207184_at	16.7692
207185_at	-34.1218
207186_s_at	62.3447
207187_at	77.3786
207188_at	68.3518
207189_s_at	81.7304
207190_at	67.6647
207191_s_at	-25.7595
207192_at	61.5589
207193_at	45.62
207194_s_at	-99.8409
207195_at	-64.362
207196_s_at	89.6375
207197_at	-43.847
207198_s_at	-94.3604
207199_at	39.7567
207200_at	-37.3611
207201_s_at	-99.057
207202_s_at	-60.696
207203_s_at	-94.0461
207204_at	67.7082
207205_at	93.8395
207206_s_at	-89.9769
207207_at	20.0847
207208_at	-86.108
207209_at	-80.5805
207210_at	-51.8238
207211_at	11.5938
207212_at	58.8545
207213_s_at	-54.8941
207214_at	-54.0545
207215_at	26.0995
207216_at	59.3444
207217_s_at	-40.5299
207218_at	-56.143
207219_at	-44.3936
207220_at	-59.6733
207221_at	21.5512
207222_at	-53.3875
207223_s_at	94.9849
207224_s_at	91.4109
207225_at	67.2884
207226_at	-77.5108
207227_x_at	-81.0322
207228_at	35.6871
207229_at	-49.951
207230_at	-82.5173
207231_at	-29.072
207232_s_at	-33.7805
207233_s_at	-15.0698
207234_at	24.1148
207235_s_at	-92.1451
207236_at	-63.4776
207237_at	-80.3605
207238_s_at	99.2254
207239_s_at	-35.3949
207240_s_at	-66.3153
207241_at	-91.0795
207242_s_at	-86.3327
207243_s_at	58.4276
207244_x_at	-83.8705
207245_at	-30.5867
207246_at	-73.1028
207247_s_at	70.3949
207248_at	-92.3455
207249_s_at	-77.0275
207250_at	-82.4876
207251_at	-44.1814
207252_at	64.1276
207253_s_at	94.0952
207254_at	-57.4448
207255_at	-41.8685
207256_at	-65.6703
207257_at	31.9803
207258_at	16.5674
207259_at	-68.3563
207260_at	-84.9215
207261_at	-59.8862
207262_at	-82.4756
207263_x_at	-80.9496
207264_at	-53.7164
207265_s_at	-28.2058
207266_x_at	96.279
207267_s_at	-39.8087
207268_x_at	-31.226
207269_at	-97.7182
207270_x_at	-83.4285
207271_x_at	42.4831
207272_at	-89.5184
207273_at	3.37229
207274_at	63.1873
207275_s_at	97.4645
207276_at	-77.637
207277_at	-35.6207
207278_s_at	19.2492
207279_s_at	-25.7057
207280_at	53.8998
207281_x_at	36.9182
207282_s_at	37.4661
207283_at	-3.29605
207284_s_at	-86.9781
207285_x_at	-45.54
207286_at	-74.6917
207287_at	91.3109
207288_at	44.9283
207289_at	81.372
207290_at	-62.1346
207291_at	84.9302
207292_s_at	-81.2336
207293_s_at	-76.5746
207294_at	-63.8792
207295_at	-92.251
207296_at	-34.5827
207298_at	-52.6328
207299_s_at	-45.8952
207300_s_at	-82.4999
207301_at	5.71429
207302_at	-50.2553
207303_at	-59.972
207304_at	-78.1846
207305_s_at	96.2835
207306_at	61.5151
207307_at	-67.3339
207308_at	-54.959
207309_at	-83.5474
207310_s_at	67.1965
207311_at	41.8192
207312_at	4.55868
207313_x_at	-94.5158
207314_x_at	-78.2072
207315_at	-82.9014
207316_at	-90.378
207317_s_at	-40.9738
207318_s_at	71.2335
207319_s_at	72.9912
207320_x_at	-61.1261
207321_s_at	6.98239
207322_at	-87.2831
207323_s_at	-96.3216
207324_s_at	-81.7969
207325_x_at	-74.4054
207326_at	-58.6688
207327_at	-62.1776
207328_at	-99.4925
207329_at	-95.7179
207330_at	-34.6521
207331_at	-71.6864
207332_s_at	-10.5233
207333_at	-62.9909
207334_s_at	96.7799
207335_x_at	-29.0906
207336_at	-31.1207
207337_at	-77.8355
207338_s_at	99.2166
207339_s_at	82.0345
207341_at	-90.857
207342_at	-52.3473
207343_at	-99.5186
207344_at	-57.4694
207345_at	-26.8946
207346_at	-58.608
207347_at	43.3371
207348_s_at	-36.774
207349_s_at	-78.028
207350_s_at	-55.4575
207351_s_at	-74.8963
207352_s_at	10.3833
207353_s_at	40.1947
207354_at	-73.6478
207355_at	41.6454
207356_at	-54.6492
207357_s_at	-82.3952
207358_x_at	-23.3624
207359_at	79.7822
207360_s_at	3.69524
207361_at	85.6614
207362_at	-42.005
207363_at	-89.0815
207364_at	36.1153
207365_x_at	61.9519
207366_at	-94.304
207367_at	-66.6243
207368_at	-86.6269
207369_at	-94.0078
207370_at	50.0307
207371_at	2.66504
207372_s_at	65.9589
207373_at	-63.5635
207374_at	28.9962
207375_s_at	-73.0651
207376_at	-97.8645
207377_at	45.6451
207378_at	-91.3736
207379_at	-41.074
207380_x_at	-61.7514
207381_at	-69.3311
207382_at	-45.5437
207383_s_at	-94.5209
207384_at	65.8725
207385_at	-95.6382
207386_at	-35.9865
207387_s_at	96.5446
207388_s_at	-89.7124
207389_at	2.06298
207390_s_at	-23.0639
207391_s_at	19.8699
207392_x_at	-51.9787
207393_at	26.2538
207394_at	60.4732
207395_at	-74.2973
207396_s_at	-5.99205
207397_s_at	-69.331
207398_at	17.72
207399_at	-75.069
207400_at	-45.737
207401_at	-44.899
207402_at	-43.981
207403_at	-92.6752
207404_s_at	-71.7525
207405_s_at	-8.38825
207406_at	-69.7961
207407_x_at	-53.9435
207408_at	6.9161
207409_at	-27.4252
207410_s_at	-98.5478
207412_x_at	-63.9781
207413_s_at	49.1455
207414_s_at	-25.6858
207415_at	-49.4077
207416_s_at	83.4259
207417_s_at	-55.3445
207418_s_at	16.8491
207419_s_at	94.9449
207420_at	-94.5942
207421_at	-72.6673
207422_at	10.0326
207423_s_at	-99.6391
207424_at	-96.1581
207425_s_at	31.9564
207426_s_at	-72.4972
207427_at	25.919
207428_x_at	98.5555
207429_at	-46.0967
207430_s_at	-63.6105
207431_s_at	57.363
207432_at	-74.9226
207433_at	-74.3619
207434_s_at	-72.6967
207435_s_at	38.2585
207436_x_at	5.17498
207437_at	-44.1621
207438_s_at	-7.20659
207439_s_at	5.18003
207440_at	1.54461
207441_at	-42.6831
207442_at	-92.7615
207443_at	-58.1313
207444_at	63.1961
207445_s_at	-90.871
207446_at	98.6864
207447_s_at	-67.4789
207448_at	52.5731
207449_s_at	24.8042
207450_s_at	-85.5258
207451_at	71.6109
207452_s_at	-63.9301
207453_s_at	-89.5526
207454_at	32.5969
207455_at	-39.8988
207456_at	-77.6618
207457_s_at	-70.7584
207458_at	-68.5153
207459_x_at	-49.7473
207460_at	37.3516
207461_at	-76.1261
207462_at	-69.309
207463_x_at	-61.9749
207464_at	-92.4649
207465_at	18.4813
207466_at	-94.8167
207467_x_at	12.0541
207468_s_at	26.7971
207469_s_at	-17.5414
207470_at	90.1854
207471_at	-67.6093
207472_at	-93.1895
207473_at	26.576
207474_at	94.3148
207475_at	47.3496
207476_at	48.3372
207477_at	-61.0022
207478_at	-68.5992
207479_at	17.1962
207480_s_at	-56.0357
207481_at	-99.597
207482_at	32.5044
207483_s_at	-17.4142
207484_s_at	42.4436
207485_x_at	96.7953
207486_x_at	-47.3645
207487_at	-71.0521
207488_at	72.8478
207489_at	-64.2182
207490_at	56.5064
207491_at	-91.5207
207492_at	82.6506
207493_x_at	-60.6536
207494_s_at	-52.9993
207495_at	3.2497
207496_at	-85.0707
207497_s_at	9.92925
207498_s_at	-99.357
207499_x_at	43.3373
207500_at	84.528
207501_s_at	-50.0565
207502_at	-59.0152
207503_at	-83.9113
207504_at	-86.6466
207505_at	-33.8747
207506_at	9.51889
207507_s_at	-7.51926
207508_at	-4.52494
207509_s_at	-82.0233
207510_at	-59.3339
207511_s_at	68.3685
207513_s_at	-60.2041
207514_s_at	58.0632
207515_s_at	-2.85584
207516_at	-72.7636
207517_at	-64.417
207518_at	-61.6842
207519_at	-67.7785
207520_at	-77.2696
207521_s_at	60.8131
207522_s_at	72.3806
207523_at	-44.1707
207524_at	-19.9926
207525_s_at	-24.5015
207526_s_at	-82.8223
207527_at	-84.8132
207528_s_at	-46.1949
207529_at	-66.8062
207530_s_at	26.4755
207531_at	50.9845
207532_at	-94.5955
207533_at	-78.2842
207534_at	-72.5769
207535_s_at	77.9544
207536_s_at	67.0052
207537_at	-59.6609
207538_at	-94.7235
207539_s_at	-90.2272
207540_s_at	96.2997
207541_s_at	-12.3983
207542_s_at	-25.222
207543_s_at	-35.8887
207544_s_at	-73.1868
207545_s_at	84.7045
207546_at	-66.3634
207547_s_at	-72.7919
207548_at	-57.2937
207549_x_at	99.1134
207550_at	-53.1448
207551_s_at	91.1531
207552_at	13.2991
207553_at	-69.8249
207554_x_at	-70.0307
207555_s_at	49.7934
207556_s_at	62.7392
207557_s_at	-64.1914
207558_s_at	-54.2185
207559_s_at	-12.6459
207560_at	-96.6257
207561_s_at	-73.2215
207562_at	74.0331
207563_s_at	69.3322
207564_x_at	55.1482
207565_s_at	64.7244
207566_at	78.4021
207567_at	25.8866
207568_at	28.0625
207569_at	-95.8596
207570_at	-84.5019
207571_x_at	98.1792
207572_at	16.1564
207573_x_at	-97.211
207574_s_at	66.3067
207575_at	-40.5323
207576_x_at	-98.9992
207577_at	-69.5721
207578_s_at	85.4739
207579_at	33.7963
207580_at	-56.5441
207581_s_at	47.8487
207582_at	50.3504
207583_at	-51.7401
207584_at	-77.0408
207585_s_at	7.08661
207586_at	67.6046
207587_at	0.41876
207588_at	-90.3735
207589_at	57.5208
207590_s_at	-38.7351
207591_s_at	92.4768
207592_s_at	4.70713
207593_at	37.3635
207594_s_at	91.0813
207595_s_at	-51.9991
207596_at	-86.7967
207597_at	-95.9102
207598_x_at	30.4392
207599_at	-50.4919
207600_at	-92.5237
207601_at	85.805
207602_at	-63.2502
207603_at	-48.5713
207604_s_at	-24.828
207605_x_at	89.2149
207606_s_at	-77.0425
207607_at	-89.4172
207608_x_at	-51.7425
207609_s_at	-77.8825
207610_s_at	97.1242
207611_at	-85.9778
207612_at	-99.2999
207613_s_at	-82.9016
207614_s_at	-22.8664
207615_s_at	18.7968
207616_s_at	97.7544
207617_at	77.8929
207618_s_at	-5.1998
207619_at	-91.9374
207620_s_at	-30.3531
207621_s_at	-4.49974
207622_s_at	-12.1901
207623_at	-98.7507
207624_s_at	93.511
207625_s_at	-29.8035
207626_s_at	-48.5048
207627_s_at	10.3573
207628_s_at	-2.91488
207629_s_at	94.155
207630_s_at	-66.3889
207631_at	61.532
207632_at	52.4577
207633_s_at	-75.1465
207634_at	76.4387
207635_s_at	61.5851
207636_at	-40.7378
207637_at	6.59954
207638_at	-55.9303
207639_at	0.170272
207640_x_at	81.3895
207641_at	8.05632
207642_at	47.1219
207643_s_at	99.4861
207644_at	-94.4587
207645_s_at	-25.1849
207646_s_at	-78.4626
207647_at	-94.7073
207648_at	-79.6097
207649_at	-83.8662
207650_x_at	40.4186
207651_at	17.3129
207652_s_at	-73.2951
207653_at	2.152
207654_x_at	75.8107
207655_s_at	-65.2112
207656_s_at	57.8134
207657_x_at	-87.5792
207658_s_at	-92.731
207659_s_at	-64.9676
207660_at	-28.3305
207661_s_at	-55.2608
207662_at	15.101
207663_x_at	-66.5432
207664_at	-78.4599
207665_at	-64.7609
207666_x_at	-49.6395
207667_s_at	80.1223
207668_x_at	-9.51712
207669_at	32.464
207670_at	8.4063
207671_s_at	98.7164
207672_at	-78.8632
207673_at	62.8068
207674_at	70.4724
207675_x_at	-69.1562
207676_at	-89.3518
207677_s_at	98.7788
207678_s_at	-73.793
207679_at	48.7234
207680_x_at	-97.3334
207681_at	-73.8497
207682_s_at	42.8503
207683_at	-98.136
207684_at	4.35584
207685_at	61.1235
207686_s_at	98.5729
207687_at	-80.9031
207688_s_at	-43.0913
207689_at	-53.6082
207690_at	42.9763
207691_x_at	91.5473
207692_s_at	-78.9202
207693_at	14.5221
207694_at	42.6917
207695_s_at	-65.0415
207696_at	-62.8159
207697_x_at	94.0417
207698_at	-73.8038
207699_at	49.6983
207700_s_at	72.4628
207701_at	16.749
207702_s_at	-39.0706
207703_at	-46.0929
207704_s_at	70.2573
207705_s_at	-21.4306
207706_at	-62.6048
207707_s_at	-29.9487
207708_at	-94.3742
207709_at	-52.468
207710_at	-77.7987
207711_at	-43.9147
207712_at	-83.2616
207713_s_at	93.3477
207714_s_at	-24.9206
207715_at	39.5519
207716_at	-65.2304
207717_s_at	-51.4731
207718_x_at	-91.0837
207719_x_at	6.64138
207720_at	-63.6219
207721_x_at	-9.4087
207722_s_at	-34.8443
207723_s_at	-85.6601
207724_s_at	82.8602
207725_at	-51.1508
207726_at	47.9936
207727_s_at	-10.2672
207728_at	79.561
207729_at	-71.9602
207730_x_at	63.1027
207731_at	-50.8334
207732_s_at	-23.1358
207733_x_at	-27.5342
207734_at	-82.7442
207735_at	-80.6467
207736_s_at	-84.0509
207737_at	-65.0093
207738_s_at	-13.4813
207739_s_at	-69.8743
207740_s_at	-40.5543
207741_x_at	-75.3578
207742_s_at	87.344
207743_at	71.5986
207744_at	-58.7691
207745_at	64.3702
207746_at	-15.6114
207747_s_at	-83.3904
207748_at	22.8687
207749_s_at	-31.6676
207750_at	-61.656
207751_at	-98.2569
207752_x_at	45.5347
207753_at	-19.4818
207754_at	-46.4436
207755_at	-89.6909
207756_at	28.0223
207757_at	-33.1723
207758_at	95.2079
207759_s_at	-95.3676
207760_s_at	-26.232
207761_s_at	-88.7358
207762_at	33.2639
207763_at	35.8458
207764_s_at	92.5397
207765_s_at	97.4697
207766_at	-24.9685
207767_s_at	20.5668
207768_at	-72.5115
207769_s_at	-79.402
207770_x_at	-42.0951
207771_at	30.1371
207772_s_at	-79.9547
207773_x_at	-39.8339
207774_at	-99.4087
207775_at	-75.2079
207776_s_at	-34.9131
207777_s_at	48.0449
207778_at	-82.474
207779_at	-43.8905
207780_at	-71.5909
207781_s_at	-29.5907
207782_s_at	96.4893
207783_x_at	21.6671
207784_at	33.1001
207785_s_at	86.7073
207786_at	-40.8886
207787_at	-78.6534
207788_s_at	-54.0034
207789_s_at	-68.354
207790_at	-51.1542
207791_s_at	58.5384
207792_at	76.8152
207793_s_at	35.5302
207794_at	-95.2117
207795_s_at	-92.8334
207796_x_at	-84.6365
207797_s_at	-34.004
207798_s_at	58.1821
207799_x_at	-50.3198
207800_at	-52.3969
207801_s_at	80.2887
207802_at	-99.5822
207803_s_at	-41.6251
207804_s_at	-87.6447
207805_s_at	2.93179
207808_s_at	-29.312
207809_s_at	19.4254
207810_at	-71.8953
207811_at	-57.8335
207812_s_at	-8.6351
207813_s_at	-22.4176
207814_at	-73.8358
207815_at	-97.2361
207816_at	-71.9039
207817_at	48.6411
207818_s_at	-93.7052
207819_s_at	-59.5603
207820_at	-44.6408
207821_s_at	-29.9509
207822_at	-45.9855
207823_s_at	-88.5217
207824_s_at	-74.0812
207825_s_at	43.5711
207826_s_at	-29.4921
207827_x_at	-92.5902
207828_s_at	-10.5017
207829_s_at	-14.6049
207830_s_at	-45.5025
207831_x_at	-33.683
207832_at	42.7218
207833_s_at	-31.9157
207834_at	-71.6057
207835_at	25.3425
207836_s_at	-22.4035
207837_at	-38.4766
207838_x_at	96.4446
207839_s_at	-26.7235
207840_at	-88.0356
207841_at	28.7383
207842_s_at	95.033
207843_x_at	-5.59674
207844_at	70.4767
207845_s_at	-13.342
207846_at	-76.9252
207847_s_at	-45.5167
207848_at	65.6595
207849_at	-61.5319
207850_at	-59.7489
207851_s_at	-97.0984
207852_at	-75.6422
207853_s_at	-89.3826
207854_at	-76.5206
207855_s_at	-10.0807
207856_s_at	-25.8721
207857_at	92.8334
207858_s_at	-82.6812
207859_s_at	-39.3435
207860_at	83.4719
207861_at	-58.3401
207862_at	-65.61
207863_at	-84.5367
207864_at	-55.2959
207865_s_at	-98.9196
207866_at	54.0038
207867_at	-54.4339
207868_at	36.9931
207869_s_at	-60.7879
207870_at	-52.538
207871_s_at	-6.78389
207872_s_at	93.5057
207873_x_at	-43.2875
207874_s_at	-54.0268
207875_at	32.5511
207876_s_at	-68.2183
207877_s_at	-9.37984
207878_at	-49.6663
207879_at	-65.5145
207880_at	18.0794
207881_at	15.3984
207882_at	46.1387
207883_s_at	-92.5111
207884_at	35.1952
207885_at	-66.8619
207886_s_at	-73.9445
207887_s_at	-66.8095
207888_at	27.9357
207889_at	-89.6175
207890_s_at	95.6964
207891_s_at	-14.483
207892_at	23.0638
207893_at	-73.9137
207894_s_at	10.0274
207895_at	-97.9232
207896_s_at	-87.9204
207897_at	33.0826
207899_at	-62.7642
207900_at	-87.3634
207901_at	-69.2102
207902_at	82.2749
207904_s_at	30.4745
207906_at	-86.9004
207907_at	93.0594
207908_at	-46.5257
207909_x_at	-59.6831
207910_at	-63.0267
207911_s_at	-62.4055
207912_s_at	-78.381
207913_at	-85.3592
207914_x_at	72.2651
207915_at	56.1848
207916_at	8.25402
207917_at	16.8015
207918_s_at	-80.981
207919_at	37.6037
207920_x_at	81.0184
207921_x_at	-92.9835
207922_s_at	99.1756
207923_x_at	24.4584
207924_x_at	-66.2295
207925_at	-74.8594
207926_at	-55.2602
207927_at	-92.948
207928_s_at	-65.0193
207929_at	-43.0526
207930_at	75.8873
207931_s_at	-90.8894
207932_at	-85.0986
207933_at	2.53628
207934_at	-77.3059
207935_s_at	-78.3658
207936_x_at	-79.9904
207937_x_at	-53.6528
207938_at	-64.19
207939_x_at	-28.2572
207940_x_at	25.1578
207941_s_at	36.833
207943_x_at	76.0948
207944_at	13.0835
207945_s_at	97.2979
207946_at	68.0552
207949_s_at	-43.385
207950_s_at	-38.988
207951_at	-46.3434
207952_at	14.3014
207953_at	65.7923
207954_at	33.062
207955_at	-78.5873
207956_x_at	54.7762
207957_s_at	87.1419
207958_at	-73.129
207959_s_at	-93.0046
207960_at	-52.7161
207961_x_at	-61.3846
207962_at	-94.2148
207963_at	-81.6646
207964_x_at	-97.2806
207965_at	69.2735
207966_s_at	-86.2159
207967_at	55.1648
207968_s_at	-93.8777
207969_x_at	-79.0856
207971_s_at	-44.2914
207972_at	26.9179
207973_x_at	-64.2132
207974_s_at	-96.0119
207976_at	65.4558
207977_s_at	-72.3645
207978_s_at	-61.2566
207979_s_at	17.3892
207980_s_at	31.2933
